px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.10043	-12.8086	-2.63465	-0.656634	-1.09504	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.255863
5.98592	-12.7828	-2.5887	-0.664773	-1.03216	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	1.40339
5.85374	-12.7206	-2.6144	-0.695205	-1.00856	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.280078
5.72549	-12.6532	-2.62265	-0.728216	-0.984842	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.356087
5.59651	-12.5682	-2.64044	-0.766409	-0.967729	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.134828
5.4737	-12.467	-2.66007	-0.810842	-0.957664	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.21035
5.35531	-12.3717	-2.67277	-0.848666	-0.942383	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.0913656
5.23082	-12.2689	-2.73219	-0.889607	-0.941373	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.522397
5.1073	-12.1694	-2.74908	-0.917804	-0.917593	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.198319
5.01829	-12.0932	-2.6385	-0.934278	-0.865894	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	1.89807
4.9186	-11.9847	-2.6457	-0.969695	-0.853703	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0485955
4.80193	-11.8386	-2.80787	-1.02325	-0.881681	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	3.0329
4.70978	-11.7142	-2.81333	-1.06033	-0.870372	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0389712
4.65879	-11.6009	-2.67322	-1.10382	-0.852963	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	3.63679
4.58428	-11.4772	-2.67509	-1.14115	-0.843709	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0345741
4.45617	-11.3062	-2.89213	-1.16027	-0.821286	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	4.26896
4.40556	-11.1574	-2.88977	-1.21187	-0.827733	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0139014
4.43523	-11.0529	-2.67602	-1.29976	-0.875212	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	4.71841
4.39285	-10.9158	-2.67549	-1.34248	-0.869986	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0118261
4.429	-10.7745	-2.56398	-1.4473	-0.939315	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	2.07843
4.41599	-10.6365	-2.563	-1.49901	-0.939492	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.00322059
4.35572	-10.5073	-2.63726	-1.48933	-0.864581	4.45256	-10.5332	4.45	-10.5	0	3.00113	0.899112
4.36173	-10.372	-2.63967	-1.54236	-0.87388	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.044053
4.3945	-10.2183	-2.64187	-1.61883	-0.909723	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.61413
4.42366	-10.0805	-2.64812	-1.67833	-0.922726	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.108265
4.45535	-9.93653	-2.66916	-1.73032	-0.922033	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.187792
4.50094	-9.79831	-2.67915	-1.79091	-0.934781	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.158645
4.67741	-9.64403	-2.64855	-2.00438	-1.15258	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	3.1615
4.74229	-9.51639	-2.64723	-2.0674	-1.15252	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.00327816
4.72392	-9.38784	-2.63299	-2.01841	-0.996028	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	0.8728
4.79784	-9.25792	-2.63784	-2.07724	-0.998726	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0364272
4.84666	-9.11667	-2.65182	-2.09027	-0.93214	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0.405452
4.93301	-8.98899	-2.66115	-2.14643	-0.934901	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0817958
4.99013	-8.84308	-2.67773	-2.14689	-0.84931	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0.745045
5.08953	-8.71434	-2.69547	-2.19979	-0.851953	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.213191
5.23425	-8.59957	-2.72826	-2.30198	-0.93196	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.46975
5.3451	-8.4865	-2.73862	-2.35553	-0.932529	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0600156
5.39383	-8.36104	-2.69544	-2.31541	-0.778437	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	1.63519
5.50017	-8.25255	-2.70002	-2.35906	-0.778384	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.012216
5.66863	-8.17464	-2.73961	-2.48146	-0.910403	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.17982
5.79502	-8.08109	-2.74816	-2.5319	-0.909492	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0347901
5.81893	-7.9531	-2.62866	-2.42595	-0.632479	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	6.06273
5.93957	-7.85098	-2.64555	-2.46034	-0.629561	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.134238
6.05198	-7.74146	-2.65162	-2.46278	-0.565212	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0.627187
6.17382	-7.64418	-2.66443	-2.49296	-0.562776	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.0726252
6.27776	-7.52658	-2.66075	-2.47374	-0.468235	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0.86356
6.3986	-7.4311	-2.67054	-2.4983	-0.466118	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.0420436
6.53975	-7.34011	-2.69946	-2.53499	-0.483531	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.177813
6.67056	-7.24697	-2.71523	-2.55938	-0.480134	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.103587
6.77042	-7.1277	-2.69449	-2.52214	-0.363949	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	1.11905
6.89878	-7.035	-2.70772	-2.54038	-0.361201	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.0699651
7.04159	-6.95807	-2.74966	-2.58435	-0.409961	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.372539
7.16783	-6.87377	-2.76807	-2.60134	-0.405451	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.144127
7.2132	-6.72353	-2.68645	-2.47697	-0.141531	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	6.37187
7.32207	-6.63277	-2.69559	-2.48121	-0.138495	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.0541728
7.52945	-6.63796	-2.75692	-2.66227	-0.453872	7.67988	-6.69347	7.5	-6.55	2.72747	0	8.96789
7.66341	-6.56919	-2.75627	-2.68687	-0.453645	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.00324742
7.75393	-6.48143	-2.66204	-2.62963	-0.291012	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	4.0193
7.88116	-6.40554	-2.66487	-2.64337	-0.288929	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.0346451
8.02964	-6.3472	-2.70535	-2.70098	-0.373212	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.19186
8.16451	-6.28077	-2.70826	-2.71961	-0.371397	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.0175019
8.21995	-6.15303	-2.5591	-2.59081	-0.0898525	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	9.94633
8.34324	-6.06836	-2.57014	-2.59091	-0.0848252	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.0742211
8.5067	-6.02941	-2.63595	-2.68566	-0.257757	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	3.75502
8.63947	-5.95702	-2.64464	-2.69573	-0.253681	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.0504911
8.73237	-5.84186	-2.58541	-2.62504	-0.103895	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	2.40412
8.85825	-5.76051	-2.59529	-2.62551	-0.0987567	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.0723633
8.99494	-5.67681	-2.63362	-2.64601	-0.138808	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.80542
9.12609	-5.59362	-2.64731	-2.64687	-0.13227	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.107704
9.23259	-5.47261	-2.61967	-2.5812	-0.00680682	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	1.62042
9.35577	-5.38286	-2.62999	-2.5753	-0.000939183	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.0952141
9.49062	-5.29448	-2.66325	-2.58945	-0.0367167	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.501952
9.61997	-5.19933	-2.68059	-2.58316	-0.0290343	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.146809
9.67735	-5.03473	-2.61204	-2.43289	0.237078	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	7.22135
9.77619	-4.93921	-2.61959	-2.41636	0.241177	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.0559067
9.88621	-4.83065	-2.62865	-2.39085	0.261274	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.0962257
9.98884	-4.72551	-2.63139	-2.37348	0.263743	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.0422605
10.0966	-4.61922	-2.64026	-2.35876	0.262342	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.0215331
10.1965	-4.50964	-2.64415	-2.34111	0.264942	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.0448954
10.3471	-4.45045	-2.67967	-2.42833	0.0819315	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	3.09206
10.4592	-4.34292	-2.68965	-2.41955	0.0852396	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.0542768
10.4779	-4.16345	-2.59775	-2.24572	0.386126	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	9.12452
10.5665	-4.04061	-2.60736	-2.22035	0.389425	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.0483664
10.6548	-3.91013	-2.62372	-2.19472	0.390798	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.0825951
10.7406	-3.7773	-2.63947	-2.16824	0.394474	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.0922504
10.8581	-3.67668	-2.65833	-2.21125	0.27531	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.26964
10.945	-3.54935	-2.66776	-2.19287	0.277608	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0399772
10.98	-3.38022	-2.65645	-2.08461	0.439737	11.0183	-3.30073	11	-3.3	0.908549	2.72563	2.20189
11.0521	-3.2406	-2.66903	-2.05703	0.442098	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.0543521
11.1008	-3.08277	-2.68207	-1.99479	0.505464	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.30881
11.1595	-2.9372	-2.6926	-1.96375	0.507625	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.0492242
11.2079	-2.7841	-2.70525	-1.92446	0.522837	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.07324
11.2577	-2.63327	-2.7168	-1.89291	0.524478	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.0513288
11.2	-2.41392	-2.75486	-1.66734	0.885127	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	11.2204
11.2089	-2.26089	-2.75614	-1.61742	0.885953	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.0118683
11.3387	-2.22091	-2.58243	-1.80238	0.464426	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	14.2161
11.3694	-2.07152	-2.59472	-1.77503	0.4647	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.0621652
11.3482	-1.90554	-2.60556	-1.68781	0.568464	11.224	-1.77367	11.35	-1.8	0	2.71996	1.05743
11.3636	-1.75058	-2.61966	-1.65509	0.568479	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.0680988
11.3571	-1.58922	-2.63758	-1.60556	0.595498	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.203141
11.3593	-1.43468	-2.64906	-1.57159	0.595713	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.0506607
11.2195	-1.25947	-2.71862	-1.33584	0.971484	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	11.8005
11.1836	-1.11988	-2.72821	-1.28621	0.971548	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.0411813
11.1117	-0.968267	-2.76954	-1.20419	1.02564	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0.43202
11.0597	-0.831007	-2.78075	-1.15334	1.02406	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0471129
10.949	-0.674305	-2.84965	-1.0383	1.12885	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	1.08288
10.8644	-0.542803	-2.84876	-0.97559	1.12945	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.00347383
10.7789	-0.419999	-2.84114	-0.917248	1.12447	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.0316197
10.6795	-0.304535	-2.83519	-0.853892	1.12668	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.0158077
10.4973	-0.193658	-3.00595	-0.683622	1.33809	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	6.63884
10.3765	-0.109692	-2.99885	-0.614033	1.3416	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.0280469
10.2786	-0.0518353	-2.89914	-0.571779	1.29057	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	1.10826
10.1537	0.0156755	-2.89267	-0.504164	1.29459	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.024752
10.0626	0.0588318	-2.76556	-0.467986	1.23596	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	1.96801
9.93721	0.111104	-2.76027	-0.402971	1.24001	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.0189204
9.79122	0.147195	-2.81412	-0.315859	1.28458	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0.843364
9.65586	0.171135	-2.80261	-0.242837	1.29537	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0.107179
9.50808	0.192192	-2.8444	-0.165314	1.3174	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.411555
9.36611	0.20326	-2.84072	-0.0940943	1.32345	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.0309952
9.27454	0.142594	-2.59999	0.0063264	1.347	9.46113	0.134275	9.25	0.15	-1.81915	0	5.27191
9.133	0.139383	-2.6009	0.0784726	1.34485	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0030648
8.98382	0.179396	-2.71268	0.103816	1.29596	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.06418
8.84929	0.170456	-2.71555	0.162134	1.2885	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.0433349
8.69603	0.196265	-2.79646	0.182789	1.23522	8.67607	0.247512	8.7	0.25	-2.99873	0	0.58051
8.55997	0.175009	-2.79692	0.238525	1.22854	8.54916	0.247046	8.55	0.25	-2.99871	0	0.0317916
8.41925	0.154471	-2.77883	0.292952	1.21652	8.44086	0.253341	8.4	0.25	-2.72872	0	0.2133
8.27381	0.121519	-2.77789	0.348058	1.20372	8.2302	0.258614	8.25	0.25	-2.72871	0	0.124474
8.12059	0.140164	-2.83825	0.339729	1.11631	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0.648529
7.98732	0.0930256	-2.8386	0.392704	1.11313	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.0173202
7.82845	0.105004	-2.89985	0.374604	1.01533	7.82213	0.149733	7.8	0.15	-3.00101	0	0.968917
7.69329	0.0583591	-2.89771	0.418175	1.00773	7.63383	0.15164	7.65	0.15	-3.00099	0	0.0751107
7.54699	0.0177948	-2.88652	0.453631	0.987292	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.151373
7.40477	-0.0441454	-2.88222	0.499699	0.978731	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0.0915891
7.29416	-0.120814	-2.83085	0.57449	1.0284	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.55392
7.17704	-0.188023	-2.82335	0.617356	1.0199	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.110898
6.98924	-0.180957	-2.86801	0.550933	0.842973	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	2.13161
6.85762	-0.263466	-2.86548	0.595402	0.841169	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.00774537
6.81666	-0.436808	-2.76157	0.782096	1.07447	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	7.1819
6.72331	-0.529277	-2.75436	0.831845	1.07093	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0515425
6.62163	-0.581328	-2.73255	0.827781	0.985868	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.438003
6.53311	-0.680051	-2.72806	0.875255	0.984483	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.0209614
6.48922	-0.842938	-2.72506	1.01975	1.14298	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	2.33787
6.42288	-0.960679	-2.72413	1.07723	1.14338	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.00420436
6.38037	-1.10629	-2.73833	1.1752	1.21132	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0.338542
6.33284	-1.23435	-2.7382	1.2363	1.21181	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0039433
6.34857	-1.41872	-2.78667	1.38981	1.36332	6.5527	-1.43518	6.35	-1.4	0	-3.00132	1.71967
6.3296	-1.55587	-2.78562	1.45836	1.36384	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.00420485
6.3077	-1.67964	-2.73819	1.50269	1.31374	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.233726
6.30534	-1.82578	-2.7319	1.57558	1.31553	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.0471654
6.3286	-1.97514	-2.76288	1.67072	1.36767	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0.28605
6.34657	-2.1123	-2.76373	1.73893	1.36733	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.000890058
6.3276	-2.21056	-2.65103	1.73403	1.23409	6.3068	-2.23646	6.35	-2.25	0	-2	2.63121
6.35259	-2.34095	-2.65194	1.79548	1.23365	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0010182
6.3479	-2.45517	-2.59067	1.80985	1.14939	6.26272	-2.46894	6.35	-2.5	0	-3	1.19517
6.3802	-2.58312	-2.59524	1.8658	1.14695	6.36265	-2.64414	6.35	-2.65	0	-3	0.0254063
6.43	-2.7304	-2.66362	1.94181	1.18604	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.61329
6.47925	-2.858	-2.67042	1.99846	1.18205	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.0561132
6.54623	-3.02435	-2.78844	2.07199	1.21869	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.37693
6.60979	-3.15718	-2.80353	2.12497	1.2077	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0.281124
6.63925	-3.28514	-2.68288	2.12763	1.09527	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	4.2157
6.71268	-3.41804	-2.69325	2.17948	1.08484	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.151751
6.77323	-3.5619	-2.73814	2.2111	1.05935	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.366227
6.84743	-3.68289	-2.74968	2.25268	1.0455	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.219125
6.88194	-3.81977	-2.68607	2.25308	0.965773	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	1.85099
6.96467	-3.95043	-2.69953	2.29031	0.946946	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0.322778
6.98912	-4.07223	-2.53758	2.27114	0.836956	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	5.86214
7.06778	-4.19258	-2.54647	2.30212	0.819935	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0.219932
7.12885	-4.33508	-2.58128	2.30432	0.775819	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.597365
7.19865	-4.45105	-2.59149	2.3222	0.752596	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0.388648
7.2967	-4.62698	-2.77431	2.33626	0.743993	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	3.63409
7.37903	-4.74576	-2.78345	2.35443	0.722946	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0.287668
7.40592	-4.86536	-2.64587	2.3255	0.634148	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	4.47187
7.48113	-4.98127	-2.65346	2.33719	0.612365	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0.278365
7.53105	-5.11651	-2.63873	2.32028	0.557678	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.63914
7.60105	-5.238	-2.64702	2.3231	0.530767	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0.400245
7.66144	-5.37983	-2.68664	2.31169	0.494124	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.670099
7.74019	-5.49582	-2.69315	2.31991	0.476544	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0.167492
7.79131	-5.63113	-2.6673	2.29775	0.423343	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.71338
7.86223	-5.75552	-2.67607	2.29543	0.398625	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0.313452
7.92649	-5.88702	-2.71187	2.28917	0.375878	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.663997
8.00446	-6.00531	-2.71821	2.29261	0.359882	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.133675
8.04128	-6.12416	-2.61415	2.26121	0.295007	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	2.6264
8.11248	-6.23994	-2.61931	2.26118	0.279813	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.108213
8.22485	-6.38025	-2.78016	2.28715	0.312128	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	3.87301
8.30357	-6.50355	-2.78778	2.28596	0.294987	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.156128
8.33755	-6.62248	-2.61544	2.24767	0.219522	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	5.9515
8.41271	-6.75176	-2.62099	2.24271	0.202335	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.117585
8.50267	-6.89372	-2.69034	2.24209	0.197649	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.884988
8.56738	-7.01987	-2.69676	2.2313	0.176993	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0.169594
8.63213	-7.14229	-2.73372	2.2281	0.171112	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0.942681
8.70439	-7.26264	-2.73803	2.2245	0.159044	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.0578316
8.78531	-7.40185	-2.7889	2.22062	0.152582	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.383899
8.8516	-7.53265	-2.7959	2.20901	0.133551	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.139061
8.86764	-7.65443	-2.67037	2.15832	0.0568491	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	3.15107
8.92809	-7.77723	-2.67377	2.14849	0.0443683	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.0604282
9.07361	-7.91848	-2.87383	2.20729	0.135727	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	5.85246
9.1415	-8.05173	-2.88063	2.19657	0.118624	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.108936
9.1595	-8.17025	-2.75478	2.15034	0.0484506	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	2.9616
9.22269	-8.29616	-2.75852	2.14153	0.0374839	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0429723
9.28006	-8.43858	-2.72765	2.11715	0.00390275	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.569308
9.3418	-8.58032	-2.73257	2.10298	-0.0100261	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.0659486
9.37435	-8.71584	-2.69684	2.071	-0.0468886	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.566383
9.42791	-8.86207	-2.70405	2.05255	-0.062036	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.0766675
9.52028	-9.00515	-2.80268	2.07509	-0.0158867	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	1.27513
9.56471	-9.14771	-2.8115	2.05402	-0.0350696	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.131466
9.55536	-9.29477	-2.68296	1.97498	-0.142414	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	3.5181
9.60738	-9.43271	-2.684	1.96347	-0.145891	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.00613779
9.64872	-9.57512	-2.67901	1.94297	-0.160286	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0443681
9.68984	-9.72044	-2.68357	1.92496	-0.168809	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.0274362
9.7538	-9.86373	-2.72166	1.93293	-0.139773	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.22535
9.79571	-10.0112	-2.72642	1.91713	-0.147165	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0210384
9.78162	-10.1533	-2.64762	1.84823	-0.23211	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.33389
9.80821	-10.3022	-2.65406	1.82598	-0.240706	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.0289864
9.90923	-10.4337	-2.75522	1.89365	-0.11945	9.82419	-10.5024	9.8	-10.5	1	-2.99999	2.33991
9.93251	-10.5794	-2.76638	1.87236	-0.13307	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.0845108
9.94384	-10.7179	-2.75305	1.84125	-0.162766	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.183196
9.95743	-10.8682	-2.76687	1.81572	-0.178299	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.110649
9.88094	-11.0148	-2.64675	1.68252	-0.360848	9.91881	-11.1448	9.85	-11.05	0	-1.9956	5.81164
9.88967	-11.1481	-2.64854	1.66142	-0.363541	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.00495292
9.88228	-11.2938	-2.63972	1.62311	-0.388333	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0817057
